"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"95122","2015","ZIP Code Area","San Jose",,"CA","95122","95122"
"95123","2015","ZIP Code Area","San Jose",,"CA","95123","95123"
"95124","2015","ZIP Code Area","San Jose",,"CA","95124","95124"
"95125","2015","ZIP Code Area","San Jose",,"CA","95125","95125"
"95126","2015","ZIP Code Area","San Jose",,"CA","95126","95126"
"95127","2015","ZIP Code Area","San Jose",,"CA","95127","95127"
"95128","2015","ZIP Code Area","San Jose",,"CA","95128","95128"
"95129","2015","ZIP Code Area","San Jose",,"CA","95129","95129"
"95130","2015","ZIP Code Area","San Jose",,"CA","95130","95130"
"95131","2015","ZIP Code Area","San Jose",,"CA","95131","95131"
"95132","2015","ZIP Code Area","San Jose",,"CA","95132","95132"
"95133","2015","ZIP Code Area","San Jose",,"CA","95133","95133"
"95134","2015","ZIP Code Area","San Jose",,"CA","95134","95134"
"95135","2015","ZIP Code Area","San Jose",,"CA","95135","95135"
"95136","2015","ZIP Code Area","San Jose",,"CA","95136","95136"
"95138","2015","ZIP Code Area","San Jose",,"CA","95138","95138"
"95139","2015","ZIP Code Area","San Jose",,"CA","95139","95139"
"95140","2015","ZIP Code Area","Mount Hamilton",,"CA","95140","95140"
"95141","2015","ZIP Code Area","San Jose",,"CA","95141","95037"
"95148","2015","ZIP Code Area","San Jose",,"CA","95148","95148"
"95150","2015","Post Office or large volume customer","San Jose",,"CA","95131","95131"
"95151","2015","Post Office or large volume customer","San Jose",,"CA","95121","95121"
"95152","2015","Post Office or large volume customer","San Jose",,"CA","95132","95132"
"95153","2015","Post Office or large volume customer","San Jose",,"CA","95123","95123"
"95154","2015","Post Office or large volume customer","San Jose",,"CA","95124","95124"
"95155","2015","Post Office or large volume customer","San Jose",,"CA","95125","95125"
"95156","2015","Post Office or large volume customer","San Jose",,"CA","95116","95116"
"95157","2015","Post Office or large volume customer","San Jose",,"CA","95130","95130"
"95158","2015","Post Office or large volume customer","San Jose",,"CA","95118","95118"
"95159","2015","Post Office or large volume customer","San Jose",,"CA","95128","95128"
"95160","2015","Post Office or large volume customer","San Jose",,"CA","95120","95120"
"95161","2015","Post Office or large volume customer","San Jose",,"CA","95131","95131"
"95164","2015","Post Office or large volume customer","San Jose",,"CA","95134","95134"
"95170","2015","Post Office or large volume customer","San Jose",,"CA","95129","95129"
"95172","2015","Post Office or large volume customer","San Jose",,"CA","95113","95113"
"95173","2015","Post Office or large volume customer","San Jose",,"CA","95122","95122"
"95190","2015","Post Office or large volume customer","San Jose",,"CA","95131","95131"
"95191","2015","Post Office or large volume customer","San Jose",,"CA","95126","95126"
"95192","2015","ZIP Code Area","San Jose",,"CA","95192","95112"
"95193","2015","Post Office or large volume customer","San Jose",,"CA","95123","95123"
"95194","2015","Post Office or large volume customer","San Jose",,"CA","95110","95110"
"95196","2015","Post Office or large volume customer","San Jose",,"CA","95113","95113"
"95201","2015","Post Office or large volume customer","Stockton",,"CA","95215","95215"
"95202","2015","ZIP Code Area","Stockton",,"CA","95202","95202"
"95203","2015","ZIP Code Area","Stockton",,"CA","95203","95203"
"95204","2015","ZIP Code Area","Stockton",,"CA","95204","95204"
"95205","2015","ZIP Code Area","Stockton",,"CA","95205","95205"
"95206","2015","ZIP Code Area","Stockton",,"CA","95206","95206"
"95207","2015","ZIP Code Area","Stockton",,"CA","95207","95207"
"95208","2015","Post Office or large volume customer","Stockton",,"CA","95204","95204"
"95209","2015","ZIP Code Area","Stockton",,"CA","95209","95209"
"95210","2015","ZIP Code Area","Stockton",,"CA","95210","95210"
"95211","2015","ZIP Code Area","Stockton",,"CA","95211","95211"
"95212","2015","ZIP Code Area","Stockton",,"CA","95212","95212"
"95213","2015","Post Office or large volume customer","Stockton",,"CA","95206","95206"
"95215","2015","ZIP Code Area","Stockton",,"CA","95215","95215"
"95219","2015","ZIP Code Area","Stockton",,"CA","95219","95219"
"95220","2015","ZIP Code Area","Acampo",,"CA","95220","95220"
"95221","2015","Post Office or large volume customer","Altaville",,"CA","95222","95222"
"95222","2015","ZIP Code Area","Angels Camp",,"CA","95222","95222"
"95223","2015","ZIP Code Area","Arnold",,"CA","95223","95223"
"95224","2015","Post Office or large volume customer","Avery",,"CA","95223","95224"
"95225","2015","Post Office or large volume customer","Burson",,"CA","95252","95225"
"95226","2015","Post Office or large volume customer","Campo Seco",,"CA","95252","95226"
"95227","2015","Post Office or large volume customer","Clements",,"CA","95220","95227"
"95228","2015","ZIP Code Area","Copperopolis",,"CA","95228","95228"
"95229","2015","Post Office or large volume customer","Douglas Flat",,"CA","95251","95251"
"95230","2015","ZIP Code Area","Farmington",,"CA","95230","95230"
"95231","2015","ZIP Code Area","French Camp",,"CA","95231","95231"
"95232","2015","ZIP Code Area","Glencoe",,"CA","95232","95232"
"95233","2015","Post Office or large volume customer","Hathaway Pines",,"CA","95223","95233"
"95234","2015","Post Office or large volume customer","Holt",,"CA","95206","95234"
"95236","2015","ZIP Code Area","Linden",,"CA","95236","95236"
"95237","2015","ZIP Code Area","Lockeford",,"CA","95237","95237"
"95240","2015","ZIP Code Area","Lodi",,"CA","95240","95240"
"95241","2015","Post Office or large volume customer","Lodi",,"CA","95240","95240"
"95242","2015","ZIP Code Area","Lodi",,"CA","95242","95242"
"95245","2015","ZIP Code Area","Mokelumne Hill",,"CA","95245","95245"
"95246","2015","ZIP Code Area","Mountain Ranch",,"CA","95246","95246"
"95247","2015","ZIP Code Area","Murphys",,"CA","95247","95247"
"95248","2015","Post Office or large volume customer","Rail Road Flat",,"CA","95245","95248"
"95249","2015","ZIP Code Area","San Andreas",,"CA","95249","95249"
"95250","2015","existing ZCTA, missing zip","ZCTA 95250",,"CA","95250","95250"
"95251","2015","ZIP Code Area","Vallecito",,"CA","95251","95251"
"95252","2015","ZIP Code Area","Valley Springs",,"CA","95252","95252"
"95253","2015","Post Office or large volume customer","Victor",,"CA","95240","95240"
"95254","2015","Post Office or large volume customer","Wallace",,"CA","95252","95254"
"95255","2015","ZIP Code Area","West Point",,"CA","95255","95255"
"95257","2015","ZIP Code Area","Wilseyville",,"CA","95257","95257"
"95258","2015","ZIP Code Area","Woodbridge",,"CA","95258","95258"
"95267","2015","Post Office or large volume customer","Stockton",,"CA","95207","95207"
"95269","2015","Post Office or large volume customer","Stockton",,"CA","95207","95207"
"95296","2015","Post Office or large volume customer","Stockton",,"CA","95215","95215"
"95297","2015","Post Office or large volume customer","Stockton",,"CA","95204","95204"
"95301","2015","ZIP Code Area","Atwater",,"CA","95301","95301"
"95303","2015","ZIP Code Area","Ballico",,"CA","95303","95303"
"95304","2015","ZIP Code Area","Tracy",,"CA","95304","95304"
"95305","2015","Post Office or large volume customer","Big Oak Flat",,"CA","95321","95305"
"95306","2015","ZIP Code Area","Catheys Valley",,"CA","95306","95306"
"95307","2015","ZIP Code Area","Ceres",,"CA","95307","95307"
"95309","2015","Post Office or large volume customer","Chinese Camp",,"CA","95327","95327"
"95310","2015","ZIP Code Area","Columbia",,"CA","95310","95310"
"95311","2015","ZIP Code Area","Coulterville",,"CA","95311","95311"
"95312","2015","Post Office or large volume customer","Cressey",,"CA","95388","95312"
"95313","2015","ZIP Code Area","Crows Landing",,"CA","95313","95313"
"95314","2015","existing ZCTA, missing zip","ZCTA 95314",,"CA","95314","95314"
"95315","2015","ZIP Code Area","Delhi",,"CA","95315","95315"
"95316","2015","ZIP Code Area","Denair",,"CA","95316","95316"
"95317","2015","ZIP Code Area","El Nido",,"CA","95317","95317"
"95318","2015","ZIP Code Area","El Portal",,"CA","95318","95318"
"95319","2015","Post Office or large volume customer","Empire",,"CA","95357","95319"
"95320","2015","ZIP Code Area","Escalon",,"CA","95320","95320"
"95321","2015","ZIP Code Area","Groveland",,"CA","95321","95321"
"95322","2015","ZIP Code Area","Gustine",,"CA","95322","95322"
"95323","2015","ZIP Code Area","Hickman",,"CA","95323","95323"
"95324","2015","ZIP Code Area","Hilmar",,"CA","95324","95324"
"95325","2015","Post Office or large volume customer","Hornitos",,"CA","95306","95325"
"95326","2015","ZIP Code Area","Hughson",,"CA","95326","95326"
"95327","2015","ZIP Code Area","Jamestown",,"CA","95327","95327"
"95328","2015","ZIP Code Area","Keyes",,"CA","95328","95328"
"95329","2015","ZIP Code Area","La Grange",,"CA","95329","95329"
"95330","2015","ZIP Code Area","Lathrop",,"CA","95330","95330"
"95333","2015","ZIP Code Area","Le Grand",,"CA","95333","95333"
"95334","2015","ZIP Code Area","Livingston",,"CA","95334","95334"
"95335","2015","ZIP Code Area","Long Barn",,"CA","95335","95335"
"95336","2015","ZIP Code Area","Manteca",,"CA","95336","95336"
"95337","2015","ZIP Code Area","Manteca",,"CA","95337","95337"
"95338","2015","ZIP Code Area","Mariposa",,"CA","95338","95338"
"95340","2015","ZIP Code Area","Merced",,"CA","95340","95340"
"95341","2015","ZIP Code Area","Merced",,"CA","95341","95341"
"95343","2015","Post Office or large volume customer","Merced",,"CA","95340","95340"
"95344","2015","Post Office or large volume customer","Merced",,"CA","95340","95340"
"95345","2015","ZIP Code Area","Midpines",,"CA","95345","95345"
"95346","2015","ZIP Code Area","MI Wuk Village",,"CA","95346","95346"
"95347","2015","Post Office or large volume customer","Moccasin",,"CA","95321","95321"
"95348","2015","ZIP Code Area","Merced",,"CA","95348","95348"
"95350","2015","ZIP Code Area","Modesto",,"CA","95350","95350"
"95351","2015","ZIP Code Area","Modesto",,"CA","95351","95351"
"95352","2015","Post Office or large volume customer","Modesto",,"CA","95350","95350"
"95353","2015","Post Office or large volume customer","Modesto",,"CA","95354","95354"
"95354","2015","ZIP Code Area","Modesto",,"CA","95354","95354"
"95355","2015","ZIP Code Area","Modesto",,"CA","95355","95355"
"95356","2015","ZIP Code Area","Modesto",,"CA","95356","95356"
"95357","2015","ZIP Code Area","Modesto",,"CA","95357","95357"
"95358","2015","ZIP Code Area","Modesto",,"CA","95358","95358"
"95360","2015","ZIP Code Area","Newman",,"CA","95360","95360"
"95361","2015","ZIP Code Area","Oakdale",,"CA","95361","95361"
"95363","2015","ZIP Code Area","Patterson",,"CA","95363","95363"
"95364","2015","ZIP Code Area","Pinecrest",,"CA","95364","95364"
"95365","2015","ZIP Code Area","Planada",,"CA","95365","95365"
"95366","2015","ZIP Code Area","Ripon",,"CA","95366","95366"
"95367","2015","ZIP Code Area","Riverbank",,"CA","95367","95367"
"95368","2015","ZIP Code Area","Salida",,"CA","95368","95368"
"95369","2015","ZIP Code Area","Snelling",,"CA","95369","95369"
"95370","2015","ZIP Code Area","Sonora",,"CA","95370","95370"
"95372","2015","ZIP Code Area","Soulsbyville",,"CA","95372","95372"
"95373","2015","Post Office or large volume customer","Standard",,"CA","95370","95370"
"95374","2015","ZIP Code Area","Stevinson",,"CA","95374","95374"
"95375","2015","Post Office or large volume customer","Strawberry",,"CA","95335","95375"
"95376","2015","ZIP Code Area","Tracy",,"CA","95376","95376"
"95377","2015","ZIP Code Area","Tracy",,"CA","95377","95377"
"95378","2015","Post Office or large volume customer","Tracy",,"CA","95376","95376"
"95379","2015","ZIP Code Area","Tuolumne",,"CA","95379","95379"
"95380","2015","ZIP Code Area","Turlock",,"CA","95380","95380"
"95381","2015","Post Office or large volume customer","Turlock",,"CA","95380","95380"
"95382","2015","ZIP Code Area","Turlock",,"CA","95382","95382"
"95383","2015","ZIP Code Area","Twain Harte",,"CA","95383","95383"
"95385","2015","ZIP Code Area","Vernalis",,"CA","95385","95385"
"95386","2015","ZIP Code Area","Waterford",,"CA","95386","95386"
"95387","2015","Post Office or large volume customer","Westley",,"CA","95363","95387"
"95388","2015","ZIP Code Area","Winton",,"CA","95388","95388"
"95389","2015","ZIP Code Area","Yosemite National Park",,"CA","95389","95389"
"95391","2015","ZIP Code Area","Tracy",,"CA","95391","95391"
"95397","2015","Post Office or large volume customer","Modesto",,"CA","95350","95350"
"95401","2015","ZIP Code Area","Santa Rosa",,"CA","95401","95401"
"95402","2015","Post Office or large volume customer","Santa Rosa",,"CA","95404","95404"
"95403","2015","ZIP Code Area","Santa Rosa",,"CA","95403","95403"
"95404","2015","ZIP Code Area","Santa Rosa",,"CA","95404","95404"
"95405","2015","ZIP Code Area","Santa Rosa",,"CA","95405","95405"
"95406","2015","Post Office or large volume customer","Santa Rosa",,"CA","95401","95401"
"95407","2015","ZIP Code Area","Santa Rosa",,"CA","95407","95407"
"95409","2015","ZIP Code Area","Santa Rosa",,"CA","95409","95409"
"95410","2015","ZIP Code Area","Albion",,"CA","95410","95410"
"95412","2015","ZIP Code Area","Annapolis",,"CA","95412","95412"
"95415","2015","ZIP Code Area","Boonville",,"CA","95415","95415"
"95416","2015","Post Office or large volume customer","Boyes Hot Springs",,"CA","95476","95476"
"95417","2015","ZIP Code Area","Branscomb",,"CA","95417","95417"
"95418","2015","Post Office or large volume customer","Calpella",,"CA","95482","95482"
"95419","2015","Post Office or large volume customer","Camp Meeker",,"CA","95472","95472"
"95420","2015","ZIP Code Area","Caspar",,"CA","95420","95420"
"95421","2015","ZIP Code Area","Cazadero",,"CA","95421","95421"
"95422","2015","ZIP Code Area","Clearlake",,"CA","95422","95422"
"95423","2015","ZIP Code Area","Clearlake Oaks",,"CA","95423","95423"
"95424","2015","Post Office or large volume customer","Clearlake Park",,"CA","95422","95422"
"95425","2015","ZIP Code Area","Cloverdale",,"CA","95425","95425"
"95426","2015","Post Office or large volume customer","Cobb",,"CA","95461","95426"
"95427","2015","ZIP Code Area","Comptche",,"CA","95427","95427"
"95428","2015","ZIP Code Area","Covelo",,"CA","95428","95428"
"95429","2015","ZIP Code Area","Dos Rios",,"CA","95429","95429"
"95430","2015","Post Office or large volume customer","Duncans Mills",,"CA","95472","95430"
"95431","2015","Post Office or large volume customer","Eldridge",,"CA","95442","95431"
"95432","2015","ZIP Code Area","Elk",,"CA","95432","95432"
"95433","2015","Post Office or large volume customer","El Verano",,"CA","95476","95476"
"95435","2015","Post Office or large volume customer","Finley",,"CA","95453","95435"
"95436","2015","ZIP Code Area","Forestville",,"CA","95436","95436"
"95437","2015","ZIP Code Area","Fort Bragg",,"CA","95437","95437"
"95439","2015","ZIP Code Area","Fulton",,"CA","95439","95439"
